id	Airline	A_ICAO	Time	InitialDate	FinalDate
233897	DLH	EDDF	860	2	31
233898	DLH	EDDF	910	2	31
233900	RYR	EDDF	950	5	31
233904	RYR	EDDF	525	25	31
233905	DLH	EDDF	465	2	31
233913	DLH	EDDF	1375	10	31
233914	DLH	EDDF	1050	2	31
233919	DLH	EDDF	1100	2	31
233921	BCS	EDDF	1345	2	31
233923	DLH	EDDF	1095	13	31
233924	DLH	EDDF	1385	2	31
233927	DLH	EDDF	535	2	31
233928	DLH	EDDF	1105	2	31
233930	DLH	EDDF	730	2	31
233931	ANE	EDDF	895	2	31
233932	DLH	EDDF	745	2	31
233933	DLH	EDDF	1115	2	31
233934	DLH	EDDF	825	2	31
233935	DLH	EDDF	525	2	31
233936	DLH	EDDF	460	2	31
233937	DLH	EDDF	1370	2	31
233938	DLH	EDDF	825	2	31
233939	DLH	EDDF	530	2	31
233940	RYR	EDDF	1080	2	25
233945	DLH	EDDF	1290	2	31
233946	AFR	EDDF	1270	2	31
233947	DLH	EDDF	725	2	31
233948	DLH	EDDF	1055	10	31
233949	DLH	EDDF	1135	2	31
233950	SWR	EDDF	1095	2	31
233951	SWR	EDDF	860	2	31
233952	DLH	EDDF	795	2	29
233960	DLH	EDDF	1365	18	31
233963	DLH	EDDF	1270	2	31
233965	DLH	EDDF	575	2	31
233967	RYR	EDDF	625	4	31
233968	DLH	EDDF	1205	2	31
233969	DLH	EDDF	805	2	31
233971	DLH	EDDF	1105	2	31
233972	DLH	EDDF	835	2	31
233974	DLA	EDDF	605	6	31
233975	DLH	EDDF	700	2	31
233976	DLH	EDDF	1295	2	31
233978	AZA	EDDF	610	2	17
233979	AZA	EDDF	625	18	30
233982	DLH	EDDF	575	2	31
233986	DLH	EDDF	450	2	31
233990	RYR	EDDF	1080	25	31
233991	DLH	EDDF	970	2	31
233994	DLH	EDDF	995	2	31
233997	DLH	EDDF	1360	2	31
233998	CFE	EDDF	505	2	30
234003	DLH	EDDF	475	2	31
234004	DLH	EDDF	1255	2	31
234005	EJU	EDDF	580	2	31
234006	AUA	EDDF	835	2	31
234007	DLH	EDDF	1010	2	31
234008	AUA	EDDF	585	2	31
234011	SWR	EDDF	615	2	31
234014	DLH	EDDF	795	2	30
234017	DLH	EDDF	1285	2	30
234018	DLH	EDDF	505	2	28
234020	DLH	EDDF	1205	2	31
234021	DLH	EDDF	1105	2	31
234022	DLH	EDDF	905	2	31
234023	DLH	EDDF	470	2	31
234024	DLH	EDDF	740	2	31
234026	DLH	EDDF	650	2	31
234030	DLH	EDDF	580	2	31
234034	DLH	EDDF	1335	2	31
234038	SWR	EDDF	1105	2	31
234043	SWR	EDDF	1320	2	31
234044	BAW	EDDF	1235	2	31
234045	RYR	EDDF	475	3	31
234046	DLH	EDDF	860	2	31
234047	DLH	EDDF	1100	2	31
234048	DLH	EDDF	1335	2	31
234051	DLH	EDDF	1030	2	31
234052	DLH	EDDF	760	2	31
234058	DLH	EDDF	610	2	31
234059	DLH	EDDF	1060	2	31
234065	AUA	EDDF	1380	2	31
234066	AUA	EDDF	1090	2	31
234067	AUA	EDDF	850	2	31
234068	AUA	EDDF	590	2	31
234071	DLH	EDDF	860	13	31
234084	DLH	EDDF	680	12	31
234086	DLH	EDDF	45	4	31
234092	DLH	EDDF	1030	2	31
234100	TAP	EDDF	1010	4	28
234103	BAW	EDDF	755	2	31
234108	DLH	EDDF	1175	2	25
234114	DLH	EDDF	1390	2	31
234120	AUA	EDDF	675	2	31
234122	DLH	EDDF	585	10	31
234124	TUI	EDDF	465	4	31
234125	DLH	EDDF	590	3	31
234126	CFG	EDDF	480	3	31
234128	DLH	EDDF	65	3	29
234131	AFR	EDDF	505	3	30
234133	DLH	EDDF	1340	3	31
234135	DLH	EDDF	685	3	19
234136	DLH	EDDF	1025	3	28
234141	DLH	EDDF	610	3	31
234142	DLH	EDDF	925	3	29
234143	AEE	EDDF	880	3	31
234145	DLH	EDDF	545	3	30
234148	ANE	EDDF	1310	3	30
234150	CFG	EDDF	430	25	31
234151	DLH	EDDF	1020	3	25
234155	DLH	EDDF	1075	3	31
234156	DLH	EDDF	625	3	31
234157	DLH	EDDF	495	3	31
234183	DLH	EDDF	1040	5	31
234184	TUI	EDDF	475	5	31
234185	DLH	EDDF	575	5	17
234186	DLH	EDDF	585	18	31
234188	AFR	EDDF	810	5	29
234191	DLH	EDDF	475	5	31
234193	TUI	EDDF	470	5	31
234194	DLH	EDDF	1120	12	31
234195	DLH	EDDF	1335	5	31
234196	DLH	EDDF	1330	18	30
234201	CFG	EDDF	1195	6	31
234207	DLH	EDDF	1055	7	29
234221	CFG	EDDF	585	8	31
234238	DLH	EDDF	1370	9	31
234241	DLH	EDDF	1085	9	31
234254	KLM	EDDF	680	11	22
234255	DLH	EDDF	1350	12	31
234262	LOT	EDDF	545	14	31
234266	AFR	EDDF	705	18	30
234267	DLH	EDDF	555	19	31
234271	DLH	KSFO	645	0	31
234272	CFG	UNKNOWN	1360	0	31
234273	DLH	UNKNOWN	900	0	31
234275	DLH	KORD	435	0	31
234276	DLH	KDEN	665	0	30
234278	DLH	60CO	680	8	28
234279	DLH	UNKNOWN	905	2	31
234280	DLH	LOWW	630	0	31
234281	DLH	EPPO	730	4	31
234282	DLH	LSZH	640	0	31
234283	DLH	UNKNOWN	550	0	30
234284	DLH	LEBL	545	3	31
234285	CTN	LDZA	565	0	31
234287	DAL	UNKNOWN	510	0	31
234289	DLH	LEBL	1265	3	31
234290	AZA	LIRF	635	0	31
234291	THA	VTBS	1145	3	31
234293	ACA	CYYC	605	0	31
234294	ACA	UNKNOWN	605	13	19
234295	SAA	FAOR	385	6	31
234296	DLH	EGLL	980	0	31
234297	DLH	EGLL	1220	0	31
234299	DLH	UNKNOWN	745	2	31
234300	DLH	EGLL	665	0	31
234301	DLH	KSEA	525	0	31
234302	ACA	CYUL	490	0	31
234303	EIN	EIDW	605	0	31
234304	EIN	EIBA	605	6	17
234305	DLH	LIEE	1195	3	29
234306	DLH	LIED	1215	5	28
234307	DLH	EHAM	1175	0	31
234309	DLH	KMIA	470	26	31
234310	DLH	EHAM	975	0	31
234311	DLH	EDDV	555	0	31
234312	DLH	EDDW	425	0	27
234313	DLH	EKCH	1245	2	31
234314	DLH	EBMB	420	2	19
234317	DAL	GA95	505	6	20
234318	DLH	EETN	1170	0	31
234319	DLH	EHAM	755	0	31
234320	DLH	LSGG	630	0	31
234321	DLH	LOWW	450	0	31
234323	UAL	UNKNOWN	670	1	27
234324	DLH	UNKNOWN	1110	0	20
234325	DLH	RKSI	1115	1	31
234326	DLH	UNKNOWN	1070	0	31
234327	DLH	LOWW	1170	0	31
234329	DLH	EDDW	725	2	29
234330	DLH	FAOR	325	6	31
234331	SWR	LSZH	480	0	31
234333	ACA	CYYZ	670	0	31
234334	AIC	VIDP	1115	0	31
234335	DLH	LSZM	935	2	31
234337	DLH	LSZH	570	0	31
234338	CES	UNKNOWN	345	0	31
234339	DLH	EDDT	470	0	31
234340	CFG	LEJR	1310	0	31
234341	DLH	EPPO	980	15	31
234342	DLH	EGLL	730	0	31
234343	DLH	EDDL	680	2	31
234344	DLH	LKPR	715	0	31
234345	DLH	UNKNOWN	470	0	15
234346	DLH	EPKK	465	16	31
234348	DLH	EGLL	1310	0	31
234350	DLH	EGLL	600	0	31
234351	DLH	EPWA	1000	2	31
234352	DLA	UNKNOWN	435	0	17
234353	DLA	LIPX	435	11	31
234354	DLH	EGPF	1145	0	31
234356	DLH	UNKNOWN	980	15	25
234357	DLH	UNKNOWN	550	2	31
234358	DLH	UNKNOWN	495	0	24
234359	DLH	LLBG	500	10	31
234361	DLH	UNKNOWN	505	3	31
234362	DLH	ESGG	795	0	31
234363	DLH	SBGR	635	0	31
234364	DLH	VOMM	495	0	31
234365	DLH	LSZH	945	0	31
234367	UAE	EHAM	770	4	31
234368	DLH	UNKNOWN	430	0	11
234369	DLH	KATL	420	7	31
234370	HVN	UNKNOWN	405	0	31
234371	DLH	EPWA	695	2	31
234373	GEC	VHHH	330	4	31
234374	DLH	VOBL	540	0	31
234375	DLH	UUDD	935	0	31
234376	DLH	ENGM	710	3	31
234377	DLH	EGLL	1090	0	31
234378	DLH	LOWW	755	0	31
234379	DLH	LSGG	925	0	31
234380	DLH	EGLL	540	0	31
234381	DLH	ULLI	1175	0	30
234382	DLH	UKBB	510	0	31
234383	CCA	UNKNOWN	1085	0	29
234384	CCA	ZGSZ	1085	15	28
234385	AEE	UNKNOWN	1030	0	31
234386	AEE	UNKNOWN	615	0	31
234387	AEE	LGAV	620	6	30
234388	DLH	UNKNOWN	535	2	20
234389	DLH	LGKN	540	5	28
234390	DLH	LGAV	540	7	31
234392	DLH	ENGM	490	2	30
234393	DLH	ESSA	1260	0	31
234394	DLH	EDDW	915	0	31
234395	DLH	LIRF	735	0	31
234396	DLH	VAJJ	485	0	30
234397	DLH	VABB	480	3	31
234398	SIA	UNKNOWN	1235	1	23
234399	SIA	WSSS	1240	13	31
234400	DLH	EKCH	670	0	31
234401	AAL	KCLT	435	0	30
234403	AUA	LOWG	970	0	31
234404	DLH	EDAM	940	0	27
234405	DLH	EDDP	945	1	31
234406	DLH	RJTT	1115	0	28
234407	DLH	RJTK	1120	4	31
234408	DLH	UNKNOWN	740	2	21
234409	DLH	EPKK	740	18	31
234410	DLH	KLDJ	455	0	25
234413	DLH	UNKNOWN	645	6	13
234414	DLH	EDDW	570	0	31
234415	DLH	ESGG	1250	0	31
234416	DLH	LIRF	540	2	31
234417	BAW	EGLL	1300	0	31
234418	BCS	EGLL	1135	0	31
234419	ETD	EGNX	1065	0	8
234420	SAS	ESSA	675	0	31
234421	DLH	LPPT	680	2	30
234422	DLH	LPAR	680	17	31
234423	DLH	EDDV	920	2	31
234424	DLH	UNKNOWN	370	0	11
234425	DLH	VTBS	360	3	31
234427	DLH	KDFW	525	0	31
234428	UAE	OMDB	1165	0	31
234429	EIN	EIDW	1200	0	31
234430	CFG	UNKNOWN	1055	0	31
234431	DLH	LIML	850	5	17
234433	DLH	UNKNOWN	685	0	24
234434	DLH	LLBG	680	10	31
234435	OMA	UNKNOWN	425	0	31
234436	OMA	WMKK	435	1	29
234437	DLH	UNKNOWN	340	0	31
234438	CFG	KSEA	770	0	31
234439	QTR	OTHH	820	0	31
234440	DLH	EDDH	740	2	31
234441	UAL	KORD	585	0	31
234442	UAE	OMDB	790	0	31
234443	UAL	KSFO	600	0	31
234444	ETH	UNKNOWN	340	0	31
234446	DLA	LIPX	925	11	31
234447	DLH	UNKNOWN	955	2	31
234448	DLH	UNKNOWN	965	0	31
234449	DLH	UNKNOWN	1210	0	31
234450	DLH	UNKNOWN	460	0	31
234451	CTN	LDZA	1185	0	31
234452	DLH	UNKNOWN	435	0	31
234453	DLH	EYVP	425	10	30
234454	SIA	KJFK	615	0	31
234456	SMR	UNKNOWN	385	0	31
234457	DLH	UNKNOWN	720	2	12
234458	DLH	LIPE	715	13	31
234461	DLH	EDDT	685	0	31
234462	DLH	UNKNOWN	355	0	31
234463	DLH	UNKNOWN	905	0	19
234464	DLH	UNKNOWN	320	0	31
234465	DLH	EPWR	970	3	22
234466	THA	UNKNOWN	375	0	11
234467	THA	VTBS	385	3	31
234469	DLH	EPGD	475	6	31
234470	DLH	LIPZ	470	2	31
234472	AUA	LOWW	575	0	31
234473	CFG	UNKNOWN	1365	0	31
234474	QTR	OTHH	420	0	31
234475	CFG	WMKK	410	0	31
234476	DLH	UNKNOWN	575	0	31
234477	DLH	LFPG	765	0	31
234478	GFA	OBBI	410	0	31
234479	UAL	KIAD	720	0	31
234480	DLH	ELLX	1180	0	31
234481	TAM	SBGR	990	0	31
234482	DLH	KBOS	365	3	31
234483	DLH	UNKNOWN	905	0	31
234487	CSN	UNKNOWN	745	3	28
234488	DLH	UNKNOWN	445	0	29
234489	DLH	LROP	450	2	31
234490	DLH	KIAD	485	0	31
234491	SIA	UNKNOWN	430	0	25
234492	SIA	WSSS	405	26	31
234493	SAS	EKCH	530	0	31
234494	DLH	UNKNOWN	860	1	31
234495	FIN	EFHK	1115	0	31
234496	DLH	EHAM	550	0	31
234497	AFL	UUEE	1275	0	31
234499	DLH	LOWW	1230	0	31
234500	DLH	LKPR	930	0	31
234502	DLH	ELLX	705	0	30
234503	DLH	LKPR	425	0	31
234504	GEC	UNKNOWN	425	0	31
234505	DLH	LSZH	755	0	31
234506	DLH	EVRA	915	0	31
234507	DLH	EDDP	555	2	31
234508	DLH	EDAM	550	5	26
234511	AUA	LOWS	1195	0	31
234512	DLH	EETN	455	0	31
234513	DLH	UNKNOWN	980	3	31
234515	DLH	OLBA	1220	14	25
234516	DLH	UNKNOWN	365	0	31
234517	DLH	UNKNOWN	335	0	11
234518	DLH	VHHH	325	1	31
234519	DLH	EDDH	445	0	31
234520	MSR	UNKNOWN	855	0	31
234521	MSR	OMDB	855	3	30
234522	BOX	UNKNOWN	590	0	31
234523	DLH	OMDB	340	0	31
234527	TUI	UNKNOWN	1370	0	31
234530	DLH	LSZM	455	5	27
234531	DLH	UNKNOWN	335	0	31
234532	TUI	UNKNOWN	1310	0	31
234533	FIN	EFHK	560	0	31
234535	RAM	LEMD	1025	2	17
234536	DLH	UNKNOWN	1175	12	29
234537	DLH	LIML	1155	0	17
234538	DLH	LIMC	1165	20	31
234539	DLH	LIML	1245	0	17
234540	DLH	LIPZ	725	2	31
234541	DLH	EGLL	785	0	31
234542	DLH	UNKNOWN	410	0	31
234545	DLH	LEBL	1105	2	31
234547	DLH	KIAH	510	4	31
234548	AFL	UUEE	755	0	31
234549	CSN	UNKNOWN	370	2	31
234550	DLH	UNKNOWN	1230	0	31
234551	AAL	KDFW	520	0	31
234552	KZR	UAAA	1100	0	28
234553	KZR	UNKNOWN	1105	4	31
234555	DLH	UNKNOWN	960	0	31
234556	DLH	LKPR	1160	0	31
234557	DLH	LIML	705	0	4
234558	DLH	EIDW	530	0	31
234559	DLH	EIDW	915	0	31
234560	DLH	UNKNOWN	915	0	31
234561	DLH	EIDW	1265	0	31
234562	DLH	UNKNOWN	440	0	31
234563	DLH	LSZH	1155	0	31
234564	CFG	UNKNOWN	565	0	30
234565	TAP	LPPT	1350	0	31
234566	TAP	LPAR	1350	4	30
234567	DLH	UUDD	675	0	30
234569	DLH	UNKNOWN	1220	0	31
234570	DLH	LEAL	1215	2	25
234572	CTN	LDSR	895	1	30
234578	CAL	RCTP	395	0	31
234579	ANA	RJTT	970	0	31
234580	BOX	VOBL	1130	0	31
234581	DLH	CYVR	670	0	31
234582	KAL	RKSI	1055	1	31
234584	DLH	LOWW	935	0	31
234585	JAL	UNKNOWN	980	0	30
234586	AUI	UKBB	780	0	31
234587	BOX	OMDB	975	0	31
234588	DLH	UNKNOWN	340	0	31
234589	DLH	EKCH	820	2	31
234590	MEA	UNKNOWN	620	0	24
234591	MEA	OLBA	625	2	31
234592	DLH	EFHK	930	2	31
234594	DLH	LFPG	950	0	31
234595	DLH	UKBB	945	0	31
234596	DLH	UNKNOWN	385	0	25
234597	DLH	WSSS	385	7	31
234599	UAE	OMDB	510	0	31
234600	GEC	RJBB	760	0	31
234601	DLH	MMMX	885	0	14
234603	DLH	LFBO	510	2	31
234605	DLH	UNKNOWN	430	5	30
234606	UAL	KORD	340	0	31
234607	ETD	UNKNOWN	405	0	31
234608	ETD	OMAA	415	18	29
234609	DLH	LFPG	635	0	31
234610	DLH	UNKNOWN	1230	0	31
234611	DLH	EGCC	555	0	31
234612	DLH	ESSA	920	0	31
234614	DLH	EVRA	440	0	31
234616	DLH	UNKNOWN	865	0	31
234617	LOT	EPWA	1140	0	31
234618	NMB	UNKNOWN	460	0	27
234619	NMB	FAOR	460	6	25
234620	DLH	EFHK	480	3	31
234621	DLH	UNKNOWN	1220	0	28
234622	DLH	LLBG	1215	10	31
234623	DLH	UNKNOWN	345	0	31
234625	SXS	UNKNOWN	830	0	31
234626	AAR	UNKNOWN	995	0	29
234628	DLH	UUDD	500	0	31
234630	MAC	UNKNOWN	1105	0	14
234632	CTN	LDZA	645	0	31
234633	DLH	EGLL	1150	0	31
234634	AFL	UUEE	610	0	31
234635	CFG	UNKNOWN	750	0	24
234636	CFG	LEPA	760	25	31
234637	DLH	LEBL	1135	2	31
234638	DLH	ULLI	460	0	30
234640	DLH	UAAA	415	0	31
234642	DLH	EDDN	935	12	28
234643	ACA	CYYZ	380	0	31
234644	DLH	UNKNOWN	445	0	31
234645	ANA	UNKNOWN	315	0	31
234647	DLH	EDDL	415	0	31
234651	HVN	UNKNOWN	360	0	31
234653	ROT	LROP	1120	0	31
234657	LAN	LEMD	1055	0	31
234658	CCA	UNKNOWN	395	0	30
234659	ROT	LROP	610	0	31
234660	ROT	UNKNOWN	615	15	28
234662	CPA	VHHH	400	4	31
234663	ETD	UNKNOWN	855	1	25
234664	ETD	OMAA	855	8	31
234665	DLH	EDDM	965	0	31
234666	GEC	RKSI	360	1	31
234667	AMC	UNKNOWN	1165	0	30
234668	AMC	LMML	1145	10	31
234669	TAR	UNKNOWN	700	0	31
234670	AFL	UUEE	1070	0	31
234671	CFG	UNKNOWN	995	0	31
234673	DLH	EDDM	660	2	31
234674	DLH	EGLL	1270	1	31
234676	UAL	KSFO	905	1	31
234679	MLD	UNKNOWN	505	1	31
234681	DLH	UNKNOWN	380	1	31
234682	DLH	OEDF	390	13	30
234683	DLH	EDDL	1115	1	31
234684	LOT	EPWA	585	1	31
234686	DLH	EPPO	445	2	31
234687	DLH	LEZL	965	2	31
234688	DLH	UNKNOWN	935	2	31
234689	SAS	ESSA	1155	2	31
234690	DLH	LHBP	665	2	31
234691	ASL	LYBE	1190	3	31
234692	DLH	LIRF	1010	2	31
234693	DLH	LIPZ	1185	2	31
234694	DLH	ENGM	1250	2	31
234695	DLH	UNKNOWN	1240	4	30
234696	DLH	UNKNOWN	1120	2	24
234698	AUA	LOWW	705	2	31
234699	DLH	LIPZ	995	2	31
234700	DLH	EGCC	730	2	31
234701	DLH	LFLL	1250	2	31
234702	DLH	EDDS	1170	2	31
234703	WZZ	LHBP	1010	2	31
234704	DLH	EDDL	945	2	31
234705	DLH	LIRF	1260	2	31
234706	DLH	UNKNOWN	1205	2	31
234707	DLH	LEMG	1285	2	31
234708	DLH	UNKNOWN	1305	2	24
234709	DLH	LEPA	1280	27	31
234710	DLH	UNKNOWN	920	2	31
234711	DLH	EDDS	425	2	31
234712	DLH	EDDM	535	2	31
234713	RYR	UNKNOWN	750	2	31
234714	RYR	LEZL	1315	2	31
234715	RYR	UNKNOWN	1325	2	24
234716	RYR	LEPA	1295	25	31
234717	DLH	LPFR	1140	2	31
234718	DLH	UNKNOWN	540	2	31
234720	AUA	LOWW	1005	2	31
234721	RYR	EGSS	615	2	31
234722	THY	UNKNOWN	1070	2	31
234723	DLH	EDDT	535	2	31
234724	DLH	LEBL	900	2	31
234725	DLH	UNKNOWN	900	6	30
234726	DLH	LIRF	930	2	31
234727	UZB	UNKNOWN	570	2	31
234728	UZB	UTTT	570	6	30
234729	DLH	LHBP	1220	2	31
234730	DLH	LEBL	610	2	31
234731	DLH	EGPH	935	2	29
234732	DLH	EDDV	420	2	31
234733	DLH	LHBP	990	2	31
234734	RYR	LEMG	830	2	31
234735	DLH	UNKNOWN	550	2	30
234736	DLH	LMML	550	10	31
234737	DLH	EDDS	550	2	31
234738	DLH	EHAM	1250	2	31
234739	DLH	EDDS	905	2	30
234740	RYR	EGSS	1315	2	31
234741	DLH	LIMC	965	2	31
234742	DLH	LFLL	550	2	31
234743	DLH	LFLL	730	2	31
234744	DLH	UNKNOWN	1175	2	31
234745	DLH	ESGG	485	2	31
234746	DLH	EGCC	1270	2	31
234747	BCS	EDDP	310	2	31
234748	BCS	EDAM	310	5	28
234749	DLH	LIMC	755	2	31
234750	DLA	LIMF	435	2	31
234751	DLH	LIMC	1220	2	31
234752	DLH	LEMG	960	2	31
234753	DLA	LIMF	680	2	31
234754	DLH	EDDH	520	2	31
234755	DLH	EFHK	1200	2	31
234756	DLH	EGBB	955	2	31
234757	DLH	OLBA	445	2	31
234758	DLH	UNKNOWN	445	3	27
234759	AUA	LOWW	1120	2	31
234760	BOX	KATL	1115	6	31
234762	DLH	EDDM	790	2	31
234763	DLA	LIMF	935	2	31
234764	GEC	KJFK	875	2	31
234765	DLA	UNKNOWN	1240	2	31
234766	RYR	LIME	1045	2	31
234767	DLH	EGBB	520	2	31
234768	DLH	LHBP	1265	2	31
234769	DLH	LOWL	975	2	31
234770	DLH	EGCC	840	2	31
234771	DLH	LEMD	935	2	31
234772	DLH	EPWA	1265	2	31
234773	WZZ	LHBP	465	2	31
234774	DLH	LEMD	515	2	31
234775	DLH	EGBB	1250	2	31
234776	DLH	LFBO	700	2	31
234777	SAS	ENGM	680	3	31
234778	DLH	EDDT	1195	2	31
234779	DLH	EDDT	975	2	31
234780	DLH	EDDV	1195	2	31
234781	TAP	LPPT	1140	2	31
234782	TAP	LPAR	1125	6	28
234783	DLH	EHAM	675	2	31
234784	DLH	EDDM	1145	2	31
234785	DLH	EDDH	490	2	31
234786	DLH	UNKNOWN	1010	2	31
234787	KLM	EHAM	825	2	31
234788	SWR	LSGG	1200	2	31
234789	KLM	EHAM	660	2	31
234790	DLH	EDDP	420	2	31
234791	DLH	EDAM	415	5	26
234792	DLH	EDDL	1245	2	31
234793	CTN	UNKNOWN	1080	2	31
234794	DLH	EPWA	515	2	31
234795	AEA	LEMD	590	2	31
234796	DLH	LSZH	1260	2	31
234797	DLH	EDDT	505	2	31
234798	DLH	EDDT	1305	2	31
234799	DLH	EDDT	845	2	31
234800	DLH	EDDT	1165	2	31
234802	DLH	UNKNOWN	800	2	31
234803	DLH	LPPT	980	2	31
234804	DLH	LPAR	1000	6	28
234805	DLH	UNKNOWN	360	2	31
234806	DLH	UNKNOWN	945	2	17
234807	DLH	EKBI	955	12	31
234808	AEE	UNKNOWN	1090	2	30
234809	AEE	LGIR	1085	3	31
234810	DLH	EDDM	480	2	31
234811	DLH	LHBP	480	2	31
234812	AEA	LEMD	1075	2	31
234813	RYR	LPFR	1330	2	31
234814	DLH	EDDM	735	2	31
234815	DLH	UNKNOWN	795	2	31
234816	DLH	EDDH	425	2	31
234817	DLH	EDDH	925	2	31
234818	DLH	LOWL	420	6	31
234819	DLH	EGPH	1250	2	31
234820	DLH	LEMD	1180	2	31
234821	DLH	LFPG	1185	2	31
234822	ADR	LJLJ	515	2	26
234824	DLH	LIMC	475	2	31
234826	SWR	LSZH	800	2	31
234827	DLH	UNKNOWN	1235	2	31
234828	DLH	LYBE	975	2	31
234829	DLH	LIMJ	1230	2	31
234830	RYR	UNKNOWN	805	2	24
234831	RYR	LEPA	800	27	31
234832	DLH	UNKNOWN	525	2	31
234833	DLH	UNKNOWN	920	2	31
234834	DLH	UNKNOWN	1195	2	31
234835	DLH	LHBP	795	2	31
234836	DLH	LPFR	1045	2	31
234837	DLH	UNKNOWN	325	2	6
234838	DLH	FACT	340	13	31
234839	DLH	EDDL	560	2	31
234840	DLH	EDDT	565	2	31
234841	DLH	UNKNOWN	1245	2	17
234842	DLH	EKBI	1235	18	31
234843	DLH	LEMD	655	2	31
234844	DLH	EKCH	1000	2	31
234845	DLH	ESSA	1110	2	31
234846	RYR	UNKNOWN	695	2	24
234847	RYR	LEPA	700	25	31
234850	RYR	LIPH	1325	2	31
234851	DLH	UNKNOWN	1245	2	31
234852	DLH	UNKNOWN	960	2	31
234853	DLH	UNKNOWN	1155	2	30
234854	DLH	EKCH	495	2	31
234855	DLH	LFPG	535	2	31
234856	DLH	UNKNOWN	495	2	31
234857	DLH	LIRF	1215	2	31
234858	DLH	EDDM	1210	2	31
234859	ADR	UNKNOWN	485	2	26
234860	DLH	LYBE	490	2	31
234861	DLH	LFLL	985	3	31
234862	DLH	UNKNOWN	1225	2	12
234863	DLH	LIPE	1235	13	31
234864	ANE	LEMD	1350	2	31
234865	BOX	UNKNOWN	635	2	27
234867	DLH	EDDW	1200	2	31
234868	ANE	LEMD	675	2	31
234869	DLH	ESSA	510	2	31
234871	DLH	LFPG	445	2	31
234872	DLH	EDDT	655	2	31
234873	RYR	UNKNOWN	1260	2	30
234874	RYR	LEBL	1265	3	31
234875	DLH	LKPR	775	2	31
234876	DLH	UNKNOWN	1190	2	31
234877	AFR	LFPG	1155	2	31
234878	DLH	EDDT	1250	2	31
234879	SWR	LSGG	990	2	31
234880	SWR	LSGG	725	2	31
234881	DLH	LEBL	975	2	30
234882	PGT	LTFJ	990	2	31
234883	DLH	LIBD	770	2	31
234884	PGT	LTFJ	840	2	31
234885	RYR	LPPT	845	2	30
234886	RYR	LPAR	830	11	31
234887	DLH	EDDM	1315	2	31
234888	DLH	EDDM	910	2	31
234889	THY	LTFJ	745	2	31
234890	DLH	ESGG	980	2	31
234891	DLH	EDDV	675	2	31
234892	DLA	UNKNOWN	485	2	31
234893	DLA	LOWL	700	6	31
234894	DLH	UUDD	1235	2	31
234895	DLH	UNKNOWN	540	2	31
234896	DLA	LIMF	1210	2	31
234897	AZA	LIML	485	2	17
234898	AZA	LIMC	515	18	31
234899	DLA	UNKNOWN	980	2	31
234900	DLH	LEBL	760	2	30
234901	DLH	UNKNOWN	760	7	31
234902	DLH	UNKNOWN	1225	2	31
234903	DLH	LFPG	705	2	31
234904	DLH	EDDH	570	2	31
234905	DLH	ELLX	545	2	31
234906	DLH	LSZM	735	2	31
234907	RYR	UNKNOWN	1280	2	24
234908	RYR	LEPA	1270	25	31
234909	DLH	LGKN	1235	3	29
234911	DLH	EDDT	780	2	31
234912	DLH	UNKNOWN	1220	2	28
234913	DLH	LMML	1215	10	31
234915	BTI	EVRA	1075	2	31
234916	DLH	EDDT	595	2	31
234917	EJU	EDDT	470	2	31
234918	AUA	LOWS	945	2	31
234919	AUA	LOWS	700	2	31
234920	DLH	EDDT	1130	2	31
234921	GEC	KDFW	1340	2	31
234922	AUA	LOWS	485	2	31
234923	RYR	UNKNOWN	1360	2	31
234924	RYR	UNKNOWN	990	2	31
234925	SWR	LSGG	490	2	31
234926	DLH	UNKNOWN	1280	2	31
234927	DLH	LFML	1250	2	31
234928	DLH	LFNR	1245	3	28
234929	DLH	ESSA	730	2	31
234931	DLH	LFML	530	2	31
234932	DLH	LFNR	535	3	28
234933	DLH	LIMC	630	2	31
234934	DLH	EDDT	1225	2	31
234935	DLH	ULLI	960	2	30
234936	DLH	UNKNOWN	955	2	18
234937	DLH	EPKK	955	19	30
234938	DLH	LFBO	1265	2	31
234939	DLH	LPPT	535	2	31
234940	DLH	LIML	510	2	17
234941	DLH	LIMC	515	18	31
234942	TAP	LPPT	755	2	30
234943	TAP	LPAR	750	8	31
234944	DLH	LPPT	1250	2	31
234945	DLH	LPAR	1235	4	28
234946	SWR	LSZH	995	2	31
234947	SWR	LSZH	1205	2	31
234948	BAW	EGLL	1075	2	31
234949	RYR	EIDW	640	2	31
234950	RYR	UNKNOWN	1070	2	31
234952	DLH	EDDH	980	2	31
234953	DLH	EDDH	1220	2	31
234954	DLH	UNKNOWN	485	2	28
234955	DLH	LIPE	485	13	31
234956	DLH	LIEO	1230	2	31
234957	DLH	UNKNOWN	1235	10	30
234958	DLH	UNKNOWN	330	2	31
234959	DLH	LFML	790	2	30
234960	DLH	LFNR	785	3	31
234961	DLH	LROP	1215	2	31
234962	DLH	UNKNOWN	1210	16	25
234964	DLH	LDZA	505	2	12
234965	DLH	ENGM	910	3	31
234966	AUA	LOWG	440	2	31
234969	DLH	EDAM	1180	6	29
234971	WZZ	UNKNOWN	865	2	31
234972	AUA	LOWG	1220	2	30
234973	AUA	LOWG	710	2	31
234974	DLA	UNKNOWN	680	2	9
234975	DLA	LIPX	685	10	31
234978	DLH	EIDW	725	2	31
234979	DLH	UNKNOWN	995	2	27
